@relation GOLDSTANDARD_AROUSAL

@attribute Instance_name string
@attribute frameTime numeric
@attribute GoldStandard numeric


@data
dev_1,76.96,-0.0179248
dev_1,77,-0.0195915
dev_1,77.04,-0.0229248
dev_1,77.08,-0.0245915
dev_1,77.12,-0.0295915
dev_1,77.16,-0.0329248
dev_1,77.2,-0.0362582
dev_1,77.24,-0.0379248
dev_1,77.28,-0.0429248
dev_1,77.32,-0.0462582
dev_1,77.36,-0.0495915
dev_1,77.4,-0.0545915
dev_1,77.44,-0.0629248
dev_1,77.48,-0.0679248
dev_1,77.52,-0.0779248
dev_1,77.56,-0.0929248
dev_1,77.6,-0.111258
dev_1,77.64,-0.124592
dev_1,77.68,-0.132925
dev_1,77.72,-0.137925
dev_1,77.76,-0.139592
dev_1,77.8,-0.144592
dev_1,77.84,-0.146258
dev_1,77.88,-0.149592
dev_1,77.92,-0.152925
dev_1,77.96,-0.154592
dev_1,78,-0.156258
dev_1,78.04,-0.157925
dev_1,78.08,-0.161258
dev_1,78.12,-0.162925
dev_1,78.16,-0.167925
dev_1,78.2,-0.182925
dev_1,78.24,-0.189592
dev_1,78.28,-0.197925
dev_1,78.32,-0.204592
dev_1,78.36,-0.206258
dev_1,78.4,-0.207925
dev_1,78.44,-0.207925
dev_1,78.48,-0.207925
dev_1,78.52,-0.207925
dev_1,78.56,-0.207925
dev_1,78.6,-0.207925
dev_1,78.64,-0.207925
dev_1,78.68,-0.207925
dev_1,78.72,-0.209592
dev_1,78.76,-0.209592
dev_1,78.8,-0.209592
dev_1,78.84,-0.209592
dev_1,78.88,-0.209592
dev_1,78.92,-0.211258
dev_1,78.96,-0.211258
dev_1,79,-0.211258
dev_1,79.04,-0.212925
dev_1,79.08,-0.219592
dev_1,79.12,-0.222925
dev_1,79.16,-0.224592
dev_1,79.2,-0.231258
dev_1,79.24,-0.234592
dev_1,79.28,-0.236258
dev_1,79.32,-0.237925
dev_1,79.36,-0.239592
dev_1,79.4,-0.242925
dev_1,79.44,-0.242925
dev_1,79.48,-0.244592
dev_1,79.52,-0.244592
dev_1,79.56,-0.246258
dev_1,79.6,-0.251258
dev_1,79.64,-0.251258
dev_1,79.68,-0.252925
dev_1,79.72,-0.252925
dev_1,79.76,-0.254592
dev_1,79.8,-0.254592
dev_1,79.84,-0.254592
dev_1,79.88,-0.254592
dev_1,79.92,-0.252925
dev_1,79.96,-0.247925
dev_1,80,-0.244592
dev_1,80.04,-0.244592
dev_1,80.08,-0.244592
dev_1,80.12,-0.244592
dev_1,80.16,-0.244592
dev_1,80.2,-0.244592
dev_1,80.24,-0.244592
dev_1,80.28,-0.244592
dev_1,80.32,-0.244592
dev_1,80.36,-0.244592
dev_1,80.4,-0.244592
dev_1,80.44,-0.244592
dev_1,80.48,-0.244592
dev_1,80.52,-0.244592
dev_1,80.56,-0.244592
dev_1,80.6,-0.244592
dev_1,80.64,-0.244592
dev_1,80.68,-0.244592
dev_1,80.72,-0.244592
dev_1,80.76,-0.244592
dev_1,80.8,-0.244592
dev_1,80.84,-0.246258
dev_1,80.88,-0.247925
dev_1,80.92,-0.247925
dev_1,80.96,-0.249592
dev_1,81,-0.251258
dev_1,81.04,-0.249592
dev_1,81.08,-0.246258
dev_1,81.12,-0.242925
dev_1,81.16,-0.241258
dev_1,81.2,-0.241258
dev_1,81.24,-0.241258
dev_1,81.28,-0.239592
dev_1,81.32,-0.237925
dev_1,81.36,-0.237925
dev_1,81.4,-0.232925
dev_1,81.44,-0.221258
dev_1,81.48,-0.212925
dev_1,81.52,-0.207925
dev_1,81.56,-0.201258
dev_1,81.6,-0.196258
dev_1,81.64,-0.191258
dev_1,81.68,-0.187925
dev_1,81.72,-0.184592
dev_1,81.76,-0.181258
dev_1,81.8,-0.179592
dev_1,81.84,-0.177925
dev_1,81.88,-0.176258
dev_1,81.92,-0.172925
dev_1,81.96,-0.169592
dev_1,82,-0.162925
dev_1,82.04,-0.159592
dev_1,82.08,-0.156258
dev_1,82.12,-0.151258
dev_1,82.16,-0.151258
dev_1,82.2,-0.147925
dev_1,82.24,-0.147925
dev_1,82.28,-0.144592
dev_1,82.32,-0.142925
dev_1,82.36,-0.142925
dev_1,82.4,-0.139592
dev_1,82.44,-0.142925
dev_1,82.48,-0.139592
dev_1,82.52,-0.139592
dev_1,82.56,-0.136258
dev_1,82.6,-0.134592
dev_1,82.64,-0.136258
dev_1,82.68,-0.136258
dev_1,82.72,-0.136258
dev_1,82.76,-0.136258
dev_1,82.8,-0.139592
dev_1,82.84,-0.139592
dev_1,82.88,-0.141258
dev_1,82.92,-0.144592
dev_1,82.96,-0.146258
dev_1,83,-0.147925
dev_1,83.04,-0.147925
dev_1,83.08,-0.147925
dev_1,83.12,-0.151258
dev_1,83.16,-0.156258
dev_1,83.2,-0.159592
dev_1,83.24,-0.162925
dev_1,83.28,-0.162925
dev_1,83.32,-0.167925
dev_1,83.36,-0.169592
dev_1,83.4,-0.176258
dev_1,83.44,-0.181258
dev_1,83.48,-0.186258
dev_1,83.52,-0.186258
dev_1,83.56,-0.189592
dev_1,83.6,-0.191258
dev_1,83.64,-0.192925
dev_1,83.68,-0.192925
dev_1,83.72,-0.194592
dev_1,83.76,-0.194592
dev_1,83.8,-0.194592
dev_1,83.84,-0.197925
dev_1,83.88,-0.197925
dev_1,83.92,-0.201258
dev_1,83.96,-0.202925
dev_1,84,-0.206258
dev_1,84.04,-0.207925
dev_1,84.08,-0.209592
dev_1,84.12,-0.211258
dev_1,84.16,-0.216258
dev_1,84.2,-0.217925
dev_1,84.24,-0.219592
dev_1,84.28,-0.224592
dev_1,84.32,-0.229592
dev_1,84.36,-0.237925
dev_1,84.4,-0.241258
dev_1,84.44,-0.246258
dev_1,84.48,-0.247925
dev_1,84.52,-0.249592
dev_1,84.56,-0.251258
dev_1,84.6,-0.252925
dev_1,84.64,-0.252925
dev_1,84.68,-0.256258
dev_1,84.72,-0.254592
dev_1,84.76,-0.254592
dev_1,84.8,-0.254592
dev_1,84.84,-0.254592
dev_1,84.88,-0.254592
dev_1,84.92,-0.257925
dev_1,84.96,-0.257925
dev_1,85,-0.257925
dev_1,85.04,-0.259592
dev_1,85.08,-0.261258
dev_1,85.12,-0.261258
dev_1,85.16,-0.262925
dev_1,85.2,-0.264592
dev_1,85.24,-0.266258
dev_1,85.28,-0.266258
dev_1,85.32,-0.267925
dev_1,85.36,-0.269592
dev_1,85.4,-0.271258
dev_1,85.44,-0.272925
dev_1,85.48,-0.272925
dev_1,85.52,-0.274592
dev_1,85.56,-0.274592
dev_1,85.6,-0.277925
dev_1,85.64,-0.277925
dev_1,85.68,-0.277925
dev_1,85.72,-0.279592
dev_1,85.76,-0.279592
dev_1,85.8,-0.279592
dev_1,85.84,-0.281258
dev_1,85.88,-0.281258
dev_1,85.92,-0.281258
dev_1,85.96,-0.282925
dev_1,86,-0.282925
dev_1,86.04,-0.282925
dev_1,86.08,-0.282925
dev_1,86.12,-0.282925
dev_1,86.16,-0.284592
dev_1,86.2,-0.286258
dev_1,86.24,-0.286258
dev_1,86.28,-0.287925
dev_1,86.32,-0.286258
dev_1,86.36,-0.286258
dev_1,86.4,-0.286258
dev_1,86.44,-0.286258
dev_1,86.48,-0.286258
dev_1,86.52,-0.286258
dev_1,86.56,-0.284592
dev_1,86.6,-0.284592
dev_1,86.64,-0.279592
dev_1,86.68,-0.259592
dev_1,86.72,-0.231258
dev_1,86.76,-0.219592
dev_1,86.8,-0.212925
dev_1,86.84,-0.206258
dev_1,86.88,-0.197925
dev_1,86.92,-0.192925
dev_1,86.96,-0.189592
dev_1,87,-0.181258
dev_1,87.04,-0.169592
dev_1,87.08,-0.162925
dev_1,87.12,-0.147925
dev_1,87.16,-0.139592
dev_1,87.2,-0.131258
dev_1,87.24,-0.109592
dev_1,87.28,-0.0912582
dev_1,87.32,-0.0829248
dev_1,87.36,-0.0729248
dev_1,87.4,-0.0629248
dev_1,87.44,-0.0579248
dev_1,87.48,-0.0512582
dev_1,87.52,-0.0479248
dev_1,87.56,-0.0412582
dev_1,87.6,-0.0379248
dev_1,87.64,-0.0362582
dev_1,87.68,-0.0329248
dev_1,87.72,-0.0312582
dev_1,87.76,-0.0295915
dev_1,87.8,-0.0279248
dev_1,87.84,-0.0262582
dev_1,87.88,-0.0229248
dev_1,87.92,-0.0195915
dev_1,87.96,-0.0195915
dev_1,88,-0.0162582
dev_1,88.04,-0.0162582
dev_1,88.08,-0.0145915
dev_1,88.12,-0.0112582
dev_1,88.16,-0.00792484
dev_1,88.2,-0.00792484
dev_1,88.24,-0.0095915
dev_1,88.28,-0.00792484
dev_1,88.32,-0.00792484
dev_1,88.36,-0.00792484
dev_1,88.4,-0.00792484
dev_1,88.44,-0.00792484
dev_1,88.48,-0.00792484
dev_1,88.52,-0.00792484
dev_1,88.56,-0.0112582
dev_1,88.6,-0.0112582
dev_1,88.64,-0.0095915
dev_1,88.68,-0.0045915
dev_1,88.72,0.00374183
dev_1,88.76,0.00874183
dev_1,88.8,0.0104085
dev_1,88.84,0.0154085
dev_1,88.88,0.0154085
dev_1,88.92,0.0170752
dev_1,88.96,0.0170752
dev_1,89,0.0170752
dev_1,89.04,0.0187418
dev_1,89.08,0.0204085
dev_1,89.12,0.0204085
dev_1,89.16,0.0204085
dev_1,89.2,0.0254085
dev_1,89.24,0.0370752
dev_1,89.28,0.0570752
dev_1,89.32,0.0770752
dev_1,89.36,0.0920752
dev_1,89.4,0.103742
dev_1,89.44,0.108742
dev_1,89.48,0.118742
dev_1,89.52,0.127075
dev_1,89.56,0.142075
dev_1,89.6,0.155408
dev_1,89.64,0.163742
dev_1,89.68,0.170408
dev_1,89.72,0.177075
dev_1,89.76,0.182075
dev_1,89.8,0.188742
dev_1,89.84,0.192075
dev_1,89.88,0.192075
dev_1,89.92,0.187075
dev_1,89.96,0.185408
dev_1,90,0.182075
dev_1,90.04,0.180408
dev_1,90.08,0.177075
dev_1,90.12,0.168742
dev_1,90.16,0.165408
dev_1,90.2,0.160408
dev_1,90.24,0.157075
dev_1,90.28,0.150408
dev_1,90.32,0.145408
dev_1,90.36,0.140408
dev_1,90.4,0.133742
dev_1,90.44,0.125408
dev_1,90.48,0.110408
dev_1,90.52,0.0987418
dev_1,90.56,0.0904085
dev_1,90.6,0.0804085
dev_1,90.64,0.0770752
dev_1,90.68,0.0754085
dev_1,90.72,0.0737418
dev_1,90.76,0.0720752
dev_1,90.8,0.0720752
dev_1,90.84,0.0704085
dev_1,90.88,0.0687418
dev_1,90.92,0.0654085
dev_1,90.96,0.0620752
dev_1,91,0.0587418
dev_1,91.04,0.0537418
dev_1,91.08,0.0487418
dev_1,91.12,0.0354085
dev_1,91.16,0.0187418
dev_1,91.2,-0.00625817
dev_1,91.24,-0.0279248
dev_1,91.28,-0.0429248
dev_1,91.32,-0.0512582
dev_1,91.36,-0.0562582
dev_1,91.4,-0.0562582
dev_1,91.44,-0.0579248
dev_1,91.48,-0.0629248
dev_1,91.52,-0.0629248
dev_1,91.56,-0.0679248
dev_1,91.6,-0.0712582
dev_1,91.64,-0.0729248
dev_1,91.68,-0.0812582
dev_1,91.72,-0.0862582
dev_1,91.76,-0.0962582
dev_1,91.8,-0.0995915
dev_1,91.84,-0.104592
dev_1,91.88,-0.106258
dev_1,91.92,-0.109592
dev_1,91.96,-0.112925
dev_1,92,-0.116258
dev_1,92.04,-0.117925
dev_1,92.08,-0.116258
dev_1,92.12,-0.117925
dev_1,92.16,-0.117925
dev_1,92.2,-0.121258
dev_1,92.24,-0.122925
dev_1,92.28,-0.122925
dev_1,92.32,-0.122925
dev_1,92.36,-0.119592
dev_1,92.4,-0.104592
dev_1,92.44,-0.0912582
dev_1,92.48,-0.0862582
dev_1,92.52,-0.0829248
dev_1,92.56,-0.0795915
dev_1,92.6,-0.0712582
dev_1,92.64,-0.0695915
dev_1,92.68,-0.0662582
dev_1,92.72,-0.0662582
dev_1,92.76,-0.0645915
dev_1,92.8,-0.0629248
dev_1,92.84,-0.0612582
dev_1,92.88,-0.0629248
dev_1,92.92,-0.0612582
dev_1,92.96,-0.0595915
dev_1,93,-0.0595915
dev_1,93.04,-0.0579248
dev_1,93.08,-0.0579248
dev_1,93.12,-0.0562582
dev_1,93.16,-0.0562582
dev_1,93.2,-0.0529248
dev_1,93.24,-0.0412582
dev_1,93.28,-0.0312582
dev_1,93.32,-0.0229248
dev_1,93.36,-0.0162582
dev_1,93.4,-0.0129248
dev_1,93.44,-0.0095915
dev_1,93.48,-0.00792484
dev_1,93.52,-0.00792484
dev_1,93.56,-0.0095915
dev_1,93.6,-0.0112582
dev_1,93.64,-0.0145915
dev_1,93.68,-0.0145915
dev_1,93.72,-0.0162582
dev_1,93.76,-0.0179248
dev_1,93.8,-0.0195915
dev_1,93.84,-0.0195915
dev_1,93.88,-0.0229248
dev_1,93.92,-0.0279248
dev_1,93.96,-0.0362582
dev_1,94,-0.0479248
dev_1,94.04,-0.0595915
dev_1,94.08,-0.0795915
dev_1,94.12,-0.0929248
dev_1,94.16,-0.0995915
dev_1,94.2,-0.102925
dev_1,94.24,-0.102925
dev_1,94.28,-0.104592
dev_1,94.32,-0.107925
dev_1,94.36,-0.111258
dev_1,94.4,-0.116258
dev_1,94.44,-0.121258
dev_1,94.48,-0.122925
dev_1,94.52,-0.127925
dev_1,94.56,-0.132925
dev_1,94.6,-0.132925
dev_1,94.64,-0.136258
dev_1,94.68,-0.137925
dev_1,94.72,-0.142925
dev_1,94.76,-0.146258
dev_1,94.8,-0.164592
dev_1,94.84,-0.184592
dev_1,94.88,-0.194592
dev_1,94.92,-0.204592
dev_1,94.96,-0.211258
dev_1,95,-0.216258
dev_1,95.04,-0.217925
dev_1,95.08,-0.219592
dev_1,95.12,-0.224592
dev_1,95.16,-0.226258
dev_1,95.2,-0.226258
dev_1,95.24,-0.226258
dev_1,95.28,-0.227925
dev_1,95.32,-0.231258
dev_1,95.36,-0.232925
dev_1,95.4,-0.234592
dev_1,95.44,-0.234592
dev_1,95.48,-0.236258
dev_1,95.52,-0.236258
dev_1,95.56,-0.236258
dev_1,95.6,-0.237925
dev_1,95.64,-0.239592
dev_1,95.68,-0.239592
dev_1,95.72,-0.241258
dev_1,95.76,-0.241258
dev_1,95.8,-0.241258
dev_1,95.84,-0.241258
dev_1,95.88,-0.242925
dev_1,95.92,-0.242925
dev_1,95.96,-0.244592
dev_1,96,-0.244592
dev_1,96.04,-0.246258
dev_1,96.08,-0.247925
dev_1,96.12,-0.247925
dev_1,96.16,-0.247925
dev_1,96.2,-0.247925
dev_1,96.24,-0.247925
dev_1,96.28,-0.247925
dev_1,96.32,-0.247925
dev_1,96.36,-0.247925
dev_1,96.4,-0.247925
dev_1,96.44,-0.247925
dev_1,96.48,-0.247925
dev_1,96.52,-0.246258
dev_1,96.56,-0.246258
dev_1,96.6,-0.246258
dev_1,96.64,-0.246258
dev_1,96.68,-0.246258
dev_1,96.72,-0.247925
dev_1,96.76,-0.247925
dev_1,96.8,-0.247925
dev_1,96.84,-0.247925
dev_1,96.88,-0.247925
dev_1,96.92,-0.247925
dev_1,96.96,-0.247925
dev_1,97,-0.247925
dev_1,97.04,-0.247925
dev_1,97.08,-0.247925
dev_1,97.12,-0.247925
dev_1,97.16,-0.247925
dev_1,97.2,-0.247925
dev_1,97.24,-0.247925
dev_1,97.28,-0.247925
dev_1,97.32,-0.247925
dev_1,97.36,-0.247925
dev_1,97.4,-0.247925
dev_1,97.44,-0.247925
dev_1,97.48,-0.247925
dev_1,97.52,-0.247925
dev_1,97.56,-0.247925
dev_1,97.6,-0.247925
dev_1,97.64,-0.247925
dev_1,97.68,-0.247925
dev_1,97.72,-0.247925
dev_1,97.76,-0.247925
dev_1,97.8,-0.247925
dev_1,97.84,-0.247925
dev_1,97.88,-0.247925
dev_1,97.92,-0.247925
dev_1,97.96,-0.247925
dev_1,98,-0.247925
dev_1,98.04,-0.249592
dev_1,98.08,-0.249592
dev_1,98.12,-0.249592
dev_1,98.16,-0.249592
dev_1,98.2,-0.249592
dev_1,98.24,-0.249592
dev_1,98.28,-0.249592
dev_1,98.32,-0.249592
dev_1,98.36,-0.249592
dev_1,98.4,-0.249592
dev_1,98.44,-0.249592
dev_1,98.48,-0.249592
dev_1,98.52,-0.249592
dev_1,98.56,-0.249592
dev_1,98.6,-0.249592
dev_1,98.64,-0.249592
dev_1,98.68,-0.249592
dev_1,98.72,-0.249592
dev_1,98.76,-0.247925
dev_1,98.8,-0.251258
dev_1,98.84,-0.249592
dev_1,98.88,-0.247925
dev_1,98.92,-0.246258
dev_1,98.96,-0.241258
dev_1,99,-0.237925
dev_1,99.04,-0.232925
dev_1,99.08,-0.217925
dev_1,99.12,-0.184592
dev_1,99.16,-0.132925
dev_1,99.2,-0.0929248
dev_1,99.24,-0.0495915
dev_1,99.28,-0.0145915
dev_1,99.32,0.00374183
dev_1,99.36,0.0170752
dev_1,99.4,0.0354085
dev_1,99.44,0.0520752
dev_1,99.48,0.0770752
dev_1,99.52,0.0920752
dev_1,99.56,0.108742
dev_1,99.6,0.120408
dev_1,99.64,0.130408
dev_1,99.68,0.143742
dev_1,99.72,0.150408
dev_1,99.76,0.155408
dev_1,99.8,0.158742
dev_1,99.84,0.162075
dev_1,99.88,0.165408
dev_1,99.92,0.167075
dev_1,99.96,0.173742
dev_1,100,0.1804085
dev_1,100.04,0.1887418
dev_1,100.08,0.1937418
dev_1,100.12,0.1970752
dev_1,100.16,0.1987418
dev_1,100.2,0.2020752
dev_1,100.24,0.2054085
dev_1,100.28,0.2070752
dev_1,100.32,0.2070752
dev_1,100.36,0.2087418
dev_1,100.4,0.2087418
dev_1,100.44,0.2104085
dev_1,100.48,0.2104085
dev_1,100.52,0.2104085
dev_1,100.56,0.2104085
dev_1,100.6,0.2104085
dev_1,100.64,0.2104085
dev_1,100.68,0.2104085
dev_1,100.72,0.2104085
dev_1,100.76,0.2104085
dev_1,100.8,0.2104085
dev_1,100.84,0.2104085
dev_1,100.88,0.2104085
dev_1,100.92,0.2120752
dev_1,100.96,0.2120752
dev_1,101,0.2120752
dev_1,101.04,0.2120752
dev_1,101.08,0.2120752
dev_1,101.12,0.2120752
dev_1,101.16,0.2120752
dev_1,101.2,0.2137418
dev_1,101.24,0.2137418
dev_1,101.28,0.2137418
dev_1,101.32,0.2137418
dev_1,101.36,0.2137418
dev_1,101.4,0.2137418
dev_1,101.44,0.2170752
dev_1,101.48,0.2170752
dev_1,101.52,0.2170752
dev_1,101.56,0.2170752
dev_1,101.6,0.2187418
dev_1,101.64,0.2187418
dev_1,101.68,0.2187418
dev_1,101.72,0.2204085
dev_1,101.76,0.2237418
dev_1,101.8,0.2237418
dev_1,101.84,0.2254085
dev_1,101.88,0.2270752
dev_1,101.92,0.2287418
dev_1,101.96,0.2320752
dev_1,102,0.2337418
dev_1,102.04,0.2370752
dev_1,102.08,0.2387418
dev_1,102.12,0.2404085
dev_1,102.16,0.2420752
dev_1,102.2,0.2454085
dev_1,102.24,0.2487418
dev_1,102.28,0.2504085
dev_1,102.32,0.2504085
dev_1,102.36,0.2504085
dev_1,102.4,0.2504085
dev_1,102.44,0.2520752
dev_1,102.48,0.2554085
dev_1,102.52,0.2587418
dev_1,102.56,0.2587418
dev_1,102.6,0.2587418
dev_1,102.64,0.2587418
dev_1,102.68,0.2587418
dev_1,102.72,0.2587418
dev_1,102.76,0.2570752
dev_1,102.8,0.2570752
dev_1,102.84,0.2554085
dev_1,102.88,0.2554085
dev_1,102.92,0.2554085
dev_1,102.96,0.2554085
dev_1,103,0.2554085
dev_1,103.04,0.2570752
dev_1,103.08,0.2570752
dev_1,103.12,0.2587418
dev_1,103.16,0.2604085
dev_1,103.2,0.2637418
dev_1,103.24,0.2654085
dev_1,103.28,0.2670752
dev_1,103.32,0.2670752
dev_1,103.36,0.2670752
dev_1,103.4,0.2670752
dev_1,103.44,0.2670752
dev_1,103.48,0.2654085
dev_1,103.52,0.2670752
dev_1,103.56,0.2670752
dev_1,103.6,0.2637418
dev_1,103.64,0.2587418
dev_1,103.68,0.2570752
dev_1,103.72,0.2587418
dev_1,103.76,0.2587418
dev_1,103.8,0.2587418
dev_1,103.84,0.2587418
dev_1,103.88,0.2587418
dev_1,103.92,0.2604085
dev_1,103.96,0.2620752
dev_1,104,0.2620752
dev_1,104.04,0.2637418
dev_1,104.08,0.2637418
dev_1,104.12,0.2637418
dev_1,104.16,0.2637418
dev_1,104.2,0.2637418
dev_1,104.24,0.2654085
dev_1,104.28,0.2670752
dev_1,104.32,0.2670752
dev_1,104.36,0.2670752
dev_1,104.4,0.2670752
dev_1,104.44,0.2670752
dev_1,104.48,0.2670752
dev_1,104.52,0.2670752
dev_1,104.56,0.2670752
dev_1,104.6,0.2670752
dev_1,104.64,0.2654085
dev_1,104.68,0.2654085
dev_1,104.72,0.2654085
dev_1,104.76,0.2637418
dev_1,104.8,0.2637418
dev_1,104.84,0.2620752
dev_1,104.88,0.2620752
dev_1,104.92,0.2620752
dev_1,104.96,0.2620752
dev_1,105,0.2604085
dev_1,105.04,0.2604085
dev_1,105.08,0.2587418
dev_1,105.12,0.2570752
dev_1,105.16,0.2570752
dev_1,105.2,0.2570752
dev_1,105.24,0.2570752
dev_1,105.28,0.2570752
dev_1,105.32,0.2570752
dev_1,105.36,0.2570752
dev_1,105.4,0.2570752
dev_1,105.44,0.2570752
dev_1,105.48,0.2554085
dev_1,105.52,0.2520752
dev_1,105.56,0.2520752
dev_1,105.6,0.2504085
dev_1,105.64,0.2487418
dev_1,105.68,0.2470752
dev_1,105.72,0.2454085
dev_1,105.76,0.2437418
dev_1,105.8,0.2420752
dev_1,105.84,0.2387418
dev_1,105.88,0.2370752
dev_1,105.92,0.2337418
dev_1,105.96,0.2287418
dev_1,106,0.2270752
dev_1,106.04,0.2254085
dev_1,106.08,0.2220752
dev_1,106.12,0.2187418
dev_1,106.16,0.2137418
dev_1,106.2,0.2087418
dev_1,106.24,0.2054085
dev_1,106.28,0.2004085
dev_1,106.32,0.1970752
dev_1,106.36,0.1870752
dev_1,106.4,0.1754085
dev_1,106.44,0.1587418
dev_1,106.48,0.1454085
dev_1,106.52,0.1320752
dev_1,106.56,0.1204085
dev_1,106.6,0.1087418
dev_1,106.64,0.0904085
dev_1,106.68,0.06874183
dev_1,106.72,0.04874183
dev_1,106.76,0.0304085
dev_1,106.8,0.01707516
dev_1,106.84,0.008741831
dev_1,106.88,-0.002924835
dev_1,106.92,-0.01625817
dev_1,106.96,-0.0245915
dev_1,107,-0.0345915
dev_1,107.04,-0.04625817
dev_1,107.08,-0.0545915
dev_1,107.12,-0.0595915
dev_1,107.16,-0.06292484
dev_1,107.2,-0.06792484
dev_1,107.24,-0.0745915
dev_1,107.28,-0.07792484
dev_1,107.32,-0.0795915
dev_1,107.36,-0.08125817
dev_1,107.4,-0.08125817
dev_1,107.44,-0.0845915
dev_1,107.48,-0.08792484
dev_1,107.52,-0.0945915
dev_1,107.56,-0.0945915
dev_1,107.6,-0.09625817
dev_1,107.64,-0.09792484
dev_1,107.68,-0.0995915
dev_1,107.72,-0.1045915
dev_1,107.76,-0.1079248
dev_1,107.8,-0.1095915
dev_1,107.84,-0.1112582
dev_1,107.88,-0.1129248
dev_1,107.92,-0.1229248
dev_1,107.96,-0.1345915
dev_1,108,-0.1412582
dev_1,108.04,-0.1429248
dev_1,108.08,-0.1445915
dev_1,108.12,-0.1479248
dev_1,108.16,-0.1545915
dev_1,108.2,-0.1612582
dev_1,108.24,-0.1662582
dev_1,108.28,-0.1679248
dev_1,108.32,-0.1679248
dev_1,108.36,-0.1695915
dev_1,108.4,-0.1695915
dev_1,108.44,-0.1695915
dev_1,108.48,-0.1712582
dev_1,108.52,-0.1729248
dev_1,108.56,-0.1745915
dev_1,108.6,-0.1795915
dev_1,108.64,-0.1812582
dev_1,108.68,-0.1829248
dev_1,108.72,-0.1845915
dev_1,108.76,-0.1879248
dev_1,108.8,-0.1895915
dev_1,108.84,-0.1945915
dev_1,108.88,-0.2012582
dev_1,108.92,-0.2029248
dev_1,108.96,-0.2045915
dev_1,109,-0.2062582
dev_1,109.04,-0.2079248
dev_1,109.08,-0.2095915
dev_1,109.12,-0.2112582
dev_1,109.16,-0.2112582
dev_1,109.2,-0.2112582
dev_1,109.24,-0.2129248
dev_1,109.28,-0.2129248
dev_1,109.32,-0.2129248
dev_1,109.36,-0.2145915
dev_1,109.4,-0.2145915
dev_1,109.44,-0.2145915
dev_1,109.48,-0.2145915
dev_1,109.52,-0.2179248
dev_1,109.56,-0.2179248
dev_1,109.6,-0.2179248
dev_1,109.64,-0.2179248
dev_1,109.68,-0.2179248
dev_1,109.72,-0.2179248
dev_1,109.76,-0.2179248
dev_1,109.8,-0.2179248
dev_1,109.84,-0.2179248
dev_1,109.88,-0.2179248
dev_1,109.92,-0.2179248
dev_1,109.96,-0.2179248
dev_1,110,-0.2179248
dev_1,110.04,-0.2195915
dev_1,110.08,-0.2195915
dev_1,110.12,-0.2195915
dev_1,110.16,-0.2195915
dev_1,110.2,-0.2195915
dev_1,110.24,-0.2179248
dev_1,110.28,-0.2179248
dev_1,110.32,-0.2179248
dev_1,110.36,-0.2179248
dev_1,110.4,-0.2179248
dev_1,110.44,-0.2179248
dev_1,110.48,-0.2179248
dev_1,110.52,-0.2179248
dev_1,110.56,-0.2179248
dev_1,110.6,-0.2162582
dev_1,110.64,-0.2162582
dev_1,110.68,-0.2162582
dev_1,110.72,-0.2162582
dev_1,110.76,-0.2162582
dev_1,110.8,-0.2145915
dev_1,110.84,-0.2062582
dev_1,110.88,-0.2045915
dev_1,110.92,-0.2029248
dev_1,110.96,-0.1962582
dev_1,111,-0.1912582
dev_1,111.04,-0.1995915
dev_1,111.08,-0.2029248
dev_1,111.12,-0.1912582
dev_1,111.16,-0.1845915
dev_1,111.2,-0.1845915
dev_1,111.24,-0.1845915
dev_1,111.28,-0.1895915
dev_1,111.32,-0.1962582
dev_1,111.36,-0.1912582
dev_1,111.4,-0.1879248
dev_1,111.44,-0.1829248
dev_1,111.48,-0.1812582
dev_1,111.52,-0.1829248
dev_1,111.56,-0.1795915
dev_1,111.6,-0.1762582
dev_1,111.64,-0.1762582
dev_1,111.68,-0.1729248
dev_1,111.72,-0.1712582
dev_1,111.76,-0.1712582
dev_1,111.8,-0.1695915
dev_1,111.84,-0.1679248
dev_1,111.88,-0.1695915
dev_1,111.92,-0.1695915
dev_1,111.96,-0.1695915
dev_1,112,-0.1695915
dev_1,112.04,-0.1712582
dev_1,112.08,-0.1712582
dev_1,112.12,-0.1712582
dev_1,112.16,-0.1729248
dev_1,112.2,-0.1729248
dev_1,112.24,-0.1745915
dev_1,112.28,-0.1745915
dev_1,112.32,-0.1745915
dev_1,112.36,-0.1729248
dev_1,112.4,-0.1729248
dev_1,112.44,-0.1779248
dev_1,112.48,-0.1812582
dev_1,112.52,-0.1829248
dev_1,112.56,-0.1829248
dev_1,112.6,-0.1862582
dev_1,112.64,-0.1879248
dev_1,112.68,-0.1895915
dev_1,112.72,-0.1929248
dev_1,112.76,-0.1945915
dev_1,112.8,-0.1979248
dev_1,112.84,-0.1979248
dev_1,112.88,-0.1979248
dev_1,112.92,-0.1979248
dev_1,112.96,-0.1995915
dev_1,113,-0.1995915
dev_1,113.04,-0.2029248
dev_1,113.08,-0.2045915
dev_1,113.12,-0.2062582
dev_1,113.16,-0.2079248
dev_1,113.2,-0.2129248
dev_1,113.24,-0.2179248
dev_1,113.28,-0.2262582
dev_1,113.32,-0.2345915
dev_1,113.36,-0.2362582
dev_1,113.4,-0.2379248
dev_1,113.44,-0.2379248
dev_1,113.48,-0.2379248
dev_1,113.52,-0.2379248
dev_1,113.56,-0.2379248
dev_1,113.6,-0.2379248
